"Player","Position","Handedness","Season","Team","Game.ID","Date","Opponent","Venue","Strength","TOI","Goals","xGoals","Assists","A1","A2","P","P1","iSh%","iFSh%","ixFSh%","iSF","iFen","iCorsi","G60","xG60","A60","A160","A260","P60","P160","iSF60","iFen60","iCorsi60","HF","HA","Takeaways","Giveaways","PEND","PENT","Blocks","Faceoff Wins","Faceoff Losses","Faceoff%"
"BEN SMITH","RW","R","2016","TOR","20163","2016-11-05","VAN","TOR","All Situations","12.47","0","0.05","1","1","0","1","1","","0.00","4.57","0","1","1","0.00","0.22","4.81","4.81","0.00","4.81","4.81","0.00","4.81","4.81","2","0","3","0","0","0","0","12","6","66.67"
"BEN SMITH","RW","R","2016","COL","20068","2016-10-22","FLA","FLA","All Situations","11.08","0","0.02","0","0","0","0","0","0.00","0.00","1.61","1","1","1","0.00","0.09","0.00","0.00","0.00","0.00","0.00","5.42","5.42","5.42","0","2","0","1","0","0","0","6","2","75.00"
"BEN SMITH","RW","R","2016","TOR","20126","2016-10-30","NYI","NYI","All Situations","13.27","0","0.09","0","0","0","0","0","0.00","0.00","4.72","2","2","2","0.00","0.43","0.00","0.00","0.00","0.00","0.00","9.04","9.04","9.04","1","0","0","0","0","0","1","7","5","58.33"
"BEN SMITH","RW","R","2016","TOR","20134","2016-11-01","EDM","TOR","All Situations","10.42","1","0.47","0","0","0","1","1","50.00","50.00","23.59","2","2","2","5.76","2.72","0.00","0.00","0.00","5.76","5.76","11.52","11.52","11.52","0","3","0","0","0","0","0","7","6","53.85"
"BEN SMITH","RW","R","2016","TOR","20146","2016-11-03","BUF","BUF","All Situations","12.18","0","0","0","0","0","0","0","","","","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0","0","0","0","0","2","4","9","30.77"
"BEN SMITH","RW","R","2016","COL","20027","2016-10-15","DAL","COL","All Situations","14.20","0","0.07","0","0","0","0","0","","0.00","6.83","0","1","1","0.00","0.29","0.00","0.00","0.00","0.00","0.00","0.00","4.23","4.23","1","2","0","0","0","0","0","6","4","60.00"
"BEN SMITH","RW","R","2016","TOR","20101","2016-10-27","FLA","TOR","All Situations","12.90","0","0.07","0","0","0","0","0","0.00","0.00","7.30","1","1","1","0.00","0.34","0.00","0.00","0.00","0.00","0.00","4.65","4.65","4.65","0","1","0","0","0","0","2","8","6","57.14"
"BEN SMITH","RW","R","2016","TOR","20087","2016-10-25","T.B","TOR","All Situations","11.78","0","0","0","0","0","0","0","","","","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.09","1","3","0","1","0","0","1","6","1","85.71"
"BEN SMITH","RW","R","2016","COL","20055","2016-10-20","T.B","T.B","All Situations","9.38","0","0","0","0","0","0","0","","","","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","3","0","0","0","0","0","5","3","62.50"
"BEN SMITH","RW","R","2016","TOR","20114","2016-10-29","MTL","MTL","All Situations","13.50","0","0.27","0","0","0","0","0","0.00","0.00","9.08","3","3","3","0.00","1.21","0.00","0.00","0.00","0.00","0.00","13.33","13.33","13.33","2","1","0","0","0","0","1","7","4","63.64"
"BENOIT POULIOT","LW","L","2016","EDM","20167","2016-11-05","NYI","NYI","All Situations","18.92","0","0.01","0","0","0","0","0","","0.00","0.91","0","1","2","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.00","3.17","6.34","1","2","1","0","0","0","0","0","0",""
"BENOIT POULIOT","LW","L","2016","EDM","20129","2016-10-30","OTT","EDM","All Situations","16.77","0","0.07","0","0","0","0","0","0.00","0.00","3.66","2","2","2","0.00","0.26","0.00","0.00","0.00","0.00","0.00","7.16","7.16","7.16","0","0","0","0","0","0","0","0","0",""
"BENOIT POULIOT","LW","L","2016","EDM","20096","2016-10-26","WSH","EDM","All Situations","16.40","2","0.5","0","0","0","2","2","66.67","40.00","10.09","3","5","6","7.32","1.85","0.00","0.00","0.00","7.32","7.32","10.98","18.29","21.95","1","0","0","0","1","2","1","0","2","0.00"
"BENOIT POULIOT","LW","L","2016","EDM","20148","2016-11-03","NYR","NYR","All Situations","15.25","0","0.07","0","0","0","0","0","0.00","0.00","3.33","1","2","2","0.00","0.26","0.00","0.00","0.00","0.00","0.00","3.93","7.87","7.87","1","0","0","0","1","0","0","0","1","0.00"
"BENOIT POULIOT","LW","L","2016","EDM","20031","2016-10-16","BUF","EDM","All Situations","4.57","1","0.24","0","0","0","1","1","100.00","100.00","23.51","1","1","1","13.13","3.09","0.00","0.00","0.00","13.13","13.13","13.13","13.13","13.13","0","0","1","2","0","2","0","0","0",""
"BENOIT POULIOT","LW","L","2016","EDM","20003","2016-10-12","CGY","EDM","All Situations","16.70","0","0.2","0","0","0","0","0","0.00","0.00","6.60","1","3","4","0.00","0.71","0.00","0.00","0.00","0.00","0.00","3.59","10.78","14.37","0","4","0","1","0","2","1","0","0",""
"BENOIT POULIOT","LW","L","2016","EDM","20077","2016-10-23","WPG","WPG","All Situations","16.78","0","0.03","1","1","0","1","1","0.00","0.00","2.59","1","1","2","0.00","0.09","3.58","3.58","0.00","3.58","3.58","3.58","3.58","7.15","1","1","0","0","0","0","2","0","0",""
"BENOIT POULIOT","LW","L","2016","EDM","20047","2016-10-18","CAR","EDM","All Situations","15.03","0","0.71","0","0","0","0","0","0.00","0.00","17.63","1","4","5","0.00","2.81","0.00","0.00","0.00","0.00","0.00","3.99","15.97","19.96","0","2","0","0","0","0","0","0","0",""
"BENOIT POULIOT","LW","L","2016","EDM","20060","2016-10-20","STL","EDM","All Situations","18.07","0","0.05","0","0","0","0","0","","0.00","2.64","0","2","2","0.00","0.18","0.00","0.00","0.00","0.00","0.00","0.00","6.64","6.64","3","0","1","0","0","0","2","0","0",""
"BENOIT POULIOT","LW","L","2016","EDM","20015","2016-10-14","CGY","CGY","All Situations","12.23","0","0.51","0","0","0","0","0","0.00","0.00","17.01","2","3","3","0.00","2.50","0.00","0.00","0.00","0.00","0.00","9.81","14.72","14.72","0","2","0","1","1","3","2","0","1","0.00"
"BENOIT POULIOT","LW","L","2016","EDM","20111","2016-10-28","VAN","VAN","All Situations","15.73","0","0.13","0","0","0","0","0","0.00","0.00","13.42","1","1","1","0.00","0.51","0.00","0.00","0.00","0.00","0.00","3.81","3.81","3.81","0","0","0","1","0","0","2","0","0",""
"BENOIT POULIOT","LW","L","2016","EDM","20134","2016-11-01","TOR","TOR","All Situations","15.55","0","0.05","0","0","0","0","0","0.00","0.00","4.56","1","1","1","0.00","0.18","0.00","0.00","0.00","0.00","0.00","3.86","3.86","3.86","0","0","0","0","1","0","2","1","0","100.00"
"BLAKE COMEAU","LW","R","2016","COL","20068","2016-10-22","FLA","FLA","All Situations","15.72","1","0.08","0","0","0","1","1","50.00","50.00","3.86","2","2","2","3.82","0.29","0.00","0.00","0.00","3.82","3.82","7.63","7.63","7.63","1","0","0","0","0","1","0","1","0","100.00"
"BLAKE COMEAU","LW","R","2016","COL","20034","2016-10-17","PIT","PIT","All Situations","16.25","0","0.14","0","0","0","0","0","0.00","0.00","6.85","1","2","4","0.00","0.51","0.00","0.00","0.00","0.00","0.00","3.69","7.38","14.77","3","0","1","0","0","0","0","1","6","14.29"
"BLAKE COMEAU","LW","R","2016","COL","20140","2016-11-01","NSH","COL","All Situations","14.15","0","0","0","0","0","0","0","","","","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.24","2","0","0","0","0","1","0","6","2","75.00"
"BLAKE COMEAU","LW","R","2016","COL","20161","2016-11-05","MIN","COL","All Situations","9.18","0","0.01","0","0","0","0","0","0.00","0.00","0.93","1","1","1","0.00","0.06","0.00","0.00","0.00","0.00","0.00","6.54","6.54","6.54","0","0","1","0","0","0","0","0","1","0.00"
"BLAKE COMEAU","LW","R","2016","COL","20027","2016-10-15","DAL","COL","All Situations","14.70","0","0.09","1","0","1","1","0","0.00","0.00","9.05","1","1","1","0.00","0.37","4.08","0.00","4.08","4.08","0.00","4.08","4.08","4.08","1","1","0","0","0","2","1","3","3","50.00"
"BLAKE COMEAU","LW","R","2016","COL","20109","2016-10-28","WPG","COL","All Situations","12.18","0","0.33","0","0","0","0","0","0.00","0.00","8.35","4","4","5","0.00","1.65","0.00","0.00","0.00","0.00","0.00","19.70","19.70","24.63","4","0","0","1","0","2","0","3","3","50.00"
"BLAKE COMEAU","LW","R","2016","COL","20153","2016-11-03","CHI","CHI","All Situations","15.17","0","0.01","0","0","0","0","0","","0.00","1.18","0","1","1","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.00","3.96","3.96","0","0","1","0","0","0","1","3","1","75.00"
"BLAKE COMEAU","LW","R","2016","COL","20120","2016-10-29","ARI","ARI","All Situations","16.42","0","0.02","0","0","0","0","0","0.00","0.00","2.17","1","1","1","0.00","0.08","0.00","0.00","0.00","0.00","0.00","3.65","3.65","3.65","2","2","0","0","1","0","0","1","1","50.00"
"BLAKE COMEAU","LW","R","2016","COL","20055","2016-10-20","T.B","T.B","All Situations","15.57","0","0.12","0","0","0","0","0","0.00","0.00","6.11","2","2","2","0.00","0.47","0.00","0.00","0.00","0.00","0.00","7.71","7.71","7.71","0","2","0","0","0","0","1","3","0","100.00"
"BLAKE COMEAU","LW","R","2016","COL","20039","2016-10-18","WSH","WSH","All Situations","14.22","0","0.18","0","0","0","0","0","0.00","0.00","9.19","1","2","2","0.00","0.78","0.00","0.00","0.00","0.00","0.00","4.22","8.44","8.44","3","0","0","0","1","1","0","4","4","50.00"
"BLAKE SPEERS","C","R","2016","N.J","20010","2016-10-13","FLA","FLA","All Situations","7.88","0","0.01","0","0","0","0","0","0.00","0.00","1.38","1","1","1","0.00","0.10","0.00","0.00","0.00","0.00","0.00","7.61","7.61","7.61","0","1","1","0","0","0","0","0","1","0.00"
"BLAKE SPEERS","C","R","2016","N.J","20069","2016-10-22","MIN","N.J","All Situations","7.73","0","0.12","0","0","0","0","0","0.00","0.00","12.39","1","1","1","0.00","0.96","0.00","0.00","0.00","0.00","0.00","7.76","7.76","7.76","0","1","0","0","0","0","0","0","0",""
"BLAKE SPEERS","C","R","2016","N.J","20019","2016-10-15","T.B","T.B","All Situations","12.83","0","0.01","0","0","0","0","0","0.00","0.00","1.31","1","1","1","0.00","0.06","0.00","0.00","0.00","0.00","0.00","4.68","4.68","4.68","1","0","0","0","0","0","1","0","1","0.00"
"BLAKE WHEELER","RW","R","2016","WPG","20104","2016-10-27","DAL","WPG","All Situations","19.15","0","0.29","1","1","0","1","1","0.00","0.00","7.33","4","4","5","0.00","0.92","3.13","3.13","0.00","3.13","3.13","12.53","12.53","15.67","1","1","0","2","0","0","0","0","0",""
"BLAKE WHEELER","RW","R","2016","WPG","20090","2016-10-25","DAL","DAL","All Situations","19.85","0","0.07","0","0","0","0","0","0.00","0.00","2.34","3","3","4","0.00","0.21","0.00","0.00","0.00","0.00","0.00","9.07","9.07","12.09","3","1","0","0","2","0","1","0","0",""
"BLAKE WHEELER","RW","R","2016","WPG","20138","2016-11-01","WSH","WPG","All Situations","22.83","0","0.35","1","1","0","1","1","0.00","0.00","5.75","4","6","7","0.00","0.91","2.63","2.63","0.00","2.63","2.63","10.51","15.77","18.40","0","0","2","0","1","0","1","0","0",""
"BLAKE WHEELER","RW","R","2016","WPG","20050","2016-10-19","TOR","WPG","All Situations","20.67","0","0.6","0","0","0","0","0","0.00","0.00","11.97","5","5","8","0.00","1.74","0.00","0.00","0.00","0.00","0.00","14.51","14.51","23.22","0","1","0","2","0","0","0","0","0",""
"BLAKE WHEELER","RW","R","2016","WPG","20123","2016-10-30","BUF","WPG","All Situations","21.22","0","0.19","1","1","0","1","1","0.00","0.00","3.72","3","5","5","0.00","0.53","2.83","2.83","0.00","2.83","2.83","8.48","14.14","14.14","5","2","1","0","2","1","0","0","1","0.00"
"BLAKE WHEELER","RW","R","2016","WPG","20036","2016-10-17","BOS","WPG","All Situations","19.42","1","0.3","0","0","0","1","1","50.00","50.00","15.01","2","2","3","3.09","0.93","0.00","0.00","0.00","3.09","3.09","6.18","6.18","9.27","1","1","1","2","0","2","0","0","0",""
"BLAKE WHEELER","RW","R","2016","WPG","20077","2016-10-23","EDM","WPG","All Situations","26.07","0","0.21","0","0","0","0","0","0.00","0.00","5.17","2","4","6","0.00","0.48","0.00","0.00","0.00","0.00","0.00","4.60","9.21","13.81","0","2","2","0","0","0","0","0","0",""
"BLAKE WHEELER","RW","R","2016","WPG","20159","2016-11-04","DET","DET","All Situations","18.75","0","0.15","1","1","0","1","1","0.00","0.00","2.21","5","7","7","0.00","0.49","3.20","3.20","0.00","3.20","3.20","16.00","22.40","22.40","6","1","0","1","0","0","0","5","2","71.43"
"BLAKE WHEELER","RW","R","2016","WPG","20109","2016-10-28","COL","COL","All Situations","19.58","0","0.09","0","0","0","0","0","0.00","0.00","3.10","2","3","3","0.00","0.29","0.00","0.00","0.00","0.00","0.00","6.13","9.19","9.19","0","4","0","0","1","0","1","0","0",""
"BLAKE WHEELER","RW","R","2016","WPG","20012","2016-10-13","CAR","WPG","All Situations","22.50","1","0.46","2","2","0","3","3","25.00","20.00","9.19","4","5","5","2.67","1.22","5.33","5.33","0.00","8.00","8.00","10.67","13.33","13.33","2","1","1","0","1","1","0","1","1","50.00"
"BLAKE WHEELER","RW","R","2016","WPG","20024","2016-10-15","MIN","MIN","All Situations","21.32","1","0.25","0","0","0","1","1","25.00","25.00","6.21","4","4","6","2.81","0.70","0.00","0.00","0.00","2.81","2.81","11.26","11.26","16.89","0","0","0","1","0","1","0","0","1","0.00"
"BLAKE WHEELER","RW","R","2016","WPG","20149","2016-11-03","WSH","WSH","All Situations","23.82","0","0.46","0","0","0","0","0","0.00","0.00","11.50","2","4","4","0.00","1.16","0.00","0.00","0.00","0.00","0.00","5.04","10.08","10.08","2","3","2","1","1","0","1","1","0","100.00"
"BO HORVAT","C","L","2016","VAN","20048","2016-10-18","STL","VAN","All Situations","16.32","1","0.38","0","0","0","1","1","100.00","33.33","12.73","1","3","3","3.68","1.40","0.00","0.00","0.00","3.68","3.68","3.68","11.03","11.03","0","1","0","0","0","0","0","9","5","64.29"
"BO HORVAT","C","L","2016","VAN","20150","2016-11-03","OTT","OTT","All Situations","16.60","0","0.22","0","0","0","0","0","0.00","0.00","5.39","1","4","4","0.00","0.78","0.00","0.00","0.00","0.00","0.00","3.61","14.46","14.46","1","4","0","0","0","4","0","8","5","61.54"
"BO HORVAT","C","L","2016","VAN","20121","2016-10-29","WSH","VAN","All Situations","16.15","1","1.11","0","0","0","1","1","33.33","25.00","27.84","3","4","4","3.72","4.14","0.00","0.00","0.00","3.72","3.72","11.15","14.86","14.86","2","1","0","0","0","0","0","8","10","44.44"
"BO HORVAT","C","L","2016","VAN","20143","2016-11-02","MTL","MTL","All Situations","17.02","0","0.22","0","0","0","0","0","0.00","0.00","10.91","1","2","3","0.00","0.77","0.00","0.00","0.00","0.00","0.00","3.53","7.05","10.58","2","0","1","1","0","0","0","8","10","44.44"
"BO HORVAT","C","L","2016","VAN","20061","2016-10-20","BUF","VAN","All Situations","17.62","0","0.1","0","0","0","0","0","","0.00","10.47","0","1","2","0.00","0.36","0.00","0.00","0.00","0.00","0.00","0.00","3.41","6.81","2","0","0","0","1","0","0","8","11","42.11"
"BO HORVAT","C","L","2016","VAN","20029","2016-10-15","CGY","VAN","All Situations","16.98","0","0.04","0","0","0","0","0","0.00","0.00","1.86","2","2","2","0.00","0.13","0.00","0.00","0.00","0.00","0.00","7.07","7.07","7.07","1","0","1","0","0","0","0","6","11","35.29"
"BO HORVAT","C","L","2016","VAN","20111","2016-10-28","EDM","VAN","All Situations","16.88","0","0.04","0","0","0","0","0","0.00","0.00","3.72","1","1","2","0.00","0.13","0.00","0.00","0.00","0.00","0.00","3.55","3.55","7.11","1","0","1","0","0","0","0","14","5","73.68"
"BO HORVAT","C","L","2016","VAN","20032","2016-10-16","CAR","VAN","All Situations","16.08","1","0.28","0","0","0","1","1","50.00","50.00","13.96","2","2","2","3.73","1.04","0.00","0.00","0.00","3.73","3.73","7.46","7.46","7.46","0","1","1","0","1","0","0","5","12","29.41"
"BO HORVAT","C","L","2016","VAN","20091","2016-10-25","OTT","VAN","All Situations","15.65","0","0.07","0","0","0","0","0","0.00","0.00","3.27","1","2","2","0.00","0.25","0.00","0.00","0.00","0.00","0.00","3.83","7.67","7.67","0","1","1","0","0","0","0","6","3","66.67"
"BO HORVAT","C","L","2016","VAN","20163","2016-11-05","TOR","TOR","All Situations","17.00","0","0.11","0","0","0","0","0","","0.00","3.80","0","3","3","0.00","0.40","0.00","0.00","0.00","0.00","0.00","0.00","10.59","10.59","3","0","0","0","0","1","2","10","8","55.56"
"BO HORVAT","C","L","2016","VAN","20076","2016-10-22","L.A","L.A","All Situations","20.10","0","0.18","0","0","0","0","0","","0.00","5.98","0","3","3","0.00","0.54","0.00","0.00","0.00","0.00","0.00","0.00","8.96","8.96","2","1","0","0","0","0","1","9","12","42.86"
"BO HORVAT","C","L","2016","VAN","20080","2016-10-23","ANA","ANA","All Situations","13.63","1","0.21","0","0","0","1","1","50.00","50.00","10.32","2","2","2","4.40","0.91","0.00","0.00","0.00","4.40","4.40","8.80","8.80","8.80","2","1","0","0","0","0","0","5","11","31.25"
"BOBBY RYAN","RW","R","2016","OTT","20110","2016-10-28","CGY","CGY","All Situations","16.95","0","0.07","0","0","0","0","0","0.00","0.00","7.38","1","1","3","0.00","0.26","0.00","0.00","0.00","0.00","0.00","3.54","3.54","10.62","0","1","1","0","0","0","1","0","0",""
"BOBBY RYAN","RW","R","2016","OTT","20091","2016-10-25","VAN","VAN","All Situations","13.53","0","0.06","1","1","0","1","1","0.00","0.00","2.90","2","2","2","0.00","0.26","4.43","4.43","0.00","4.43","4.43","8.87","8.87","8.87","0","2","0","1","0","0","0","0","0",""
"BOBBY RYAN","RW","R","2016","OTT","20041","2016-10-18","ARI","OTT","All Situations","11.85","1","0.2","0","0","0","1","1","100.00","100.00","20.34","1","1","1","5.06","1.03","0.00","0.00","0.00","5.06","5.06","5.06","5.06","5.06","1","0","0","2","0","1","1","0","0",""
"BOBBY RYAN","RW","R","2016","OTT","20066","2016-10-22","T.B","OTT","All Situations","16.10","0","0.06","0","0","0","0","0","0.00","0.00","2.08","3","3","3","0.00","0.23","0.00","0.00","0.00","0.00","0.00","11.18","11.18","11.18","2","0","0","0","0","0","0","0","0",""
"BOBBY RYAN","RW","R","2016","OTT","20135","2016-11-01","CAR","OTT","All Situations","14.27","0","0.14","0","0","0","0","0","0.00","0.00","3.54","1","4","5","0.00","0.59","0.00","0.00","0.00","0.00","0.00","4.20","16.82","21.02","1","1","0","1","0","0","0","0","0",""
"BOBBY RYAN","RW","R","2016","OTT","20018","2016-10-15","MTL","OTT","All Situations","20.32","0","0.1","0","0","0","0","0","0.00","0.00","5.01","1","2","4","0.00","0.30","0.00","0.00","0.00","0.00","0.00","2.95","5.91","11.81","1","1","0","3","0","0","1","0","0",""
"BOBBY RYAN","RW","R","2016","OTT","20001","2016-10-12","TOR","OTT","All Situations","14.50","1","0.44","1","0","1","2","1","33.33","33.33","14.50","3","3","5","4.14","1.80","4.14","0.00","4.14","8.28","4.14","12.41","12.41","20.69","2","0","1","0","0","0","1","0","0",""
"BOBBY RYAN","RW","R","2016","OTT","20165","2016-11-05","BUF","OTT","All Situations","15.92","0","0.1","1","1","0","1","1","0.00","0.00","3.30","1","3","3","0.00","0.37","3.77","3.77","0.00","3.77","3.77","3.77","11.31","11.31","1","1","0","0","1","0","0","0","0",""
"BOBBY RYAN","RW","R","2016","OTT","20129","2016-10-30","EDM","EDM","All Situations","14.07","1","1.01","0","0","0","1","1","25.00","25.00","25.37","4","4","4","4.26","4.33","0.00","0.00","0.00","4.26","4.26","17.06","17.06","17.06","0","0","0","0","0","0","1","0","0",""
"BOBBY RYAN","RW","R","2016","OTT","20035","2016-10-17","DET","DET","All Situations","16.13","0","0.22","0","0","0","0","0","0.00","0.00","7.41","3","3","3","0.00","0.83","0.00","0.00","0.00","0.00","0.00","11.16","11.16","11.16","1","1","0","1","1","0","0","0","0",""
"BOBBY RYAN","RW","R","2016","OTT","20150","2016-11-03","VAN","OTT","All Situations","17.20","0","0.32","0","0","0","0","0","0.00","0.00","10.66","2","3","4","0.00","1.12","0.00","0.00","0.00","0.00","0.00","6.98","10.47","13.95","2","0","0","0","0","0","2","0","0",""
"BOONE JENNER","C","L","2016","CBJ","20112","2016-10-28","ANA","ANA","All Situations","16.55","0","0.35","0","0","0","0","0","0.00","0.00","8.79","3","4","4","0.00","1.27","0.00","0.00","0.00","0.00","0.00","10.88","14.50","14.50","0","1","1","0","1","0","0","0","1","0.00"
